Código,Instituição executora,Estado,Estratégia do trecho,Maré inicial,Data,Ponto - Lat,Ponto - Long,Espécies - Classe,Espécies - Ordem,Espécies - Espécie,Espécie ameaçada,Caracterização do ambiente,Condição,Cidade
284878,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-24,-11.003.155,-37.057.195,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284877,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-23,-110.718.267,-371.053.017,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284876,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-23,-10.972.425,-370.338.133,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284841,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-24,-106.710.171,-3.675.747,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
284795,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-112.221.969,-37.207.462,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Estância
284733,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazia,2024-02-04,-106.045,-36.639.576,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
284652,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazia,2024-01-20,-111.285.112,-371.429.157,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284651,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-112.672.112,-372.440.243,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284650,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-112.775.366,-372.524.929,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284649,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-20,-113.903.068,-373.102.856,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284648,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-18,-11.275.292,-372.520.351,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Estância
284647,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-16,-11.415.716,-373.117.161,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Estância
284646,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-16,-113.654.002,-373.009.014,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284645,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-09,-113.795.366,-373.057.079,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284644,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-09,-114.235.683,-373.167.515,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
284643,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-12,-117.328.855,-375.082.684,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
284642,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2024-01-03,-115.002.287,-373.858.738,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Jandaíra
284641,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2024-01-03,-115.009.016,-373.851.871,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
284640,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2024-01-03,-114.847.525,-373.684.788,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Jandaíra
284635,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-111.336.765,-371.461.201,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284634,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-111.199.771,-371.376.514,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284633,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-11.088.309,-371.170.521,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284623,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-110.022.149,-370.562.267,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284622,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-21,-109.851.953,-370.410.633,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284566,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-06,-10.990.559,-370.465.851,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Vivo,Aracaju
284562,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-11.088.715,-3.711.691,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284561,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-10.929.929,-370.133.901,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
284555,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-106.997.716,-368.017.377,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
284554,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-22,-106.757.138,-367.656.344,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
284403,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-20,-117.500.617,-37.517.235,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
284343,Visão Ambiental Consultoria Ltda,Sergipe,Acionamento,Vazante,2024-01-19,-1.096.882,-370.349.121,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284238,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-17,-11.134.335,-371.462.933,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
284054,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-16,-106.618.023,-367.427.031,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
284000,Visão Ambiental Consultoria Ltda,Bahia,Diário,Enchente,2024-01-15,-11.950.288,-376.090.336,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
283923,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-14,-110.704.433,-371.046.017,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
283679,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-12,-118.063.833,-375.424.967,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
283672,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-12,-111.052.767,-371.284,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
283597,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-11,-119.067.333,-3.758.862,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Conde
283202,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-07,-109.322.727,-370.162.191,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
283032,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-03,-104.785.007,-363.767.624,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283030,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-03,-104.755.298,-363.758.011,Aves,Procellariiformes,Puffinus puffinus,Não,Arenoso,Vivo,Piaçabuçu
283029,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-02,-104.023.632,-363.355.637,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283028,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-02,-103.891.596,-363.261.909,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
283026,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-02,-104.082.387,-363.381.042,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283025,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-02,-104.231.298,-363.459.663,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283024,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-01,-103.647.771,-363.082.352,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283022,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2024-01-01,-103.703.157,-363.127.327,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283018,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-31,-103.982.772,-363.323.708,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
283017,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-31,-104.216.441,-363.451.424,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283016,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-31,-103.750.774,-363.163.376,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283015,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-31,-103.777.453,-363.185.348,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283014,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-30,-10.362.036,-363.013.945,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283013,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-30,-10.361.535,-363.001.327,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
283012,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-26,-106.197.977,-366.593.456,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Brejo Grande
283010,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.830.135,-363.217.621,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
283009,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.911.246,-363.290.405,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
283008,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.675.464,-363.101.578,Reptilia,Testudines,Eretmochelys imbricata,Sim,Arenoso,Morto,Piaçabuçu
283007,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.684.984,-36.312.561,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282969,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.699.442,-36.312.355,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Piaçabuçu
282968,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-27,-103.754.827,-363.162.003,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
282967,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-16,-104.013.902,-363.339.844,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282966,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-31,-117.219.044,-37.503.233,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
282964,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-31,-117.331.096,-375.082.684,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
282963,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazia,2023-12-30,-107.451.879,-36.855.154,Aves,Charadriiformes,Sterna hirundo,Não,Arenoso,Vivo,Barra dos Coqueiros
282962,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazia,2023-12-27,-109.414.903,-370.218.945,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
282961,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-26,-109.482.318,-370.255.566,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
282960,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-25,-109.130.617,-370.032.978,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Barra dos Coqueiros
282947,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-15,-1.036.346,-363.061.066,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Piaçabuçu
282909,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-04,-10.989.689,-370.461.559,Mammalia,Cetacea,Stenella clymene,Não,Arenoso,Vivo,Aracaju
282905,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-26,-111.356.976,-371.511.555,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
282885,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-03,-112.836.321,-372.553.635,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Estância
282882,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-02,-11.283.071,-372.555.542,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
282881,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-29,-113.969.982,-373.107.147,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Estância
282880,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-28,-112.823.228,-372.551.727,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Estância
282879,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-05,-119.068.601,-375.881.577,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
282877,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2024-01-03,-118.530.304,-375.639.725,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Conde
282876,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-25,-113.973.722,-373.112.869,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Estância
282875,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-22,-112.825.098,-372.559.357,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
282874,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-22,-116.629.926,-374.712.563,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Jandaíra
282724,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-04,-11.106.815,-371.292.567,Mammalia,Cetacea,Sotalia guianensis,Sim,Arenoso,Morto,Aracaju
282590,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-13,-10.394.319,-363.294.792,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282583,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-13,-103.693.689,-363.122.272,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Piaçabuçu
282554,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-11,-103.936.647,-363.294.887,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282553,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-11,-10.367.155,-363.103.581,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282552,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-11,-103.639.654,-363.073.635,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282549,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazia,2023-12-10,-103.899.876,-363.263.416,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282548,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazia,2023-12-10,-103.831.024,-363.220.882,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282547,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazia,2023-12-10,-103.854.288,-363.248.158,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282546,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazia,2023-12-10,-10.376.217,-363.177.204,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
282545,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazia,2023-12-10,-103.688.248,-363.122.845,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
282544,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-09,-103.683.558,-363.108.921,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282543,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-09,-103.680.368,-363.114.071,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
282542,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-09,-103.676.803,-36.309.557,Reptilia,Testudines,Eretmochelys imbricata,Sim,Arenoso,Morto,Piaçabuçu
281853,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2024-01-01,-110.226.267,-370.716.567,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
281846,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Enchente,2024-01-01,-111.003.654,-371.256.384,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Vivo,Aracaju
281741,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-09,-103.461.982,-363.012.552,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
281740,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-09,-103.528.222,-36.294.663,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
281739,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-05,-104.821.268,-363.793.278,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281615,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-30,-105.998.062,-366.321.509,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
281441,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-29,-1.190.511,-37.587.915,Aves,Procellariiformes,Puffinus gravis,Sim,Arenoso,Morto,Conde
281440,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-29,-106.501.915,-367.192.773,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Brejo Grande
281245,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-04,-103.694.064,-363.119.412,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
281244,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-04,-103.582.429,-362.983.036,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
281242,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-03,-104.846.775,-363.803.959,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281241,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-03,-104.552.682,-363.626.957,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281240,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-03,-104.391.533,-363.543.892,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281239,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-03,-103.998.369,-36.332.655,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281238,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-03,-103.838.153,-363.234.806,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Piaçabuçu
281237,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-02,-103.834.589,-363.227.749,Reptilia,Testudines,Caretta caretta,Sim,Arenoso,Morto,Piaçabuçu
281234,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-02,-104.755.249,-363.747.501,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281233,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-02,-104.319.714,-363.511.562,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281222,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-02,-104.167.956,-36.343.813,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281221,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-02,-104.436.763,-363.562.488,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281219,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-01,-103.821.268,-363.205.242,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281217,Visão Ambiental Consultoria Ltda,Alagoas,Diário,Vazante,2023-12-01,-103.716.579,-363.146.877,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Piaçabuçu
281116,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-27,-110.668.292,-371.024.765,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
281049,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-26,-1.112.976,-371.413.283,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Aracaju
281048,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-26,-11.132.155,-37.144.465,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Aracaju
280717,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-23,-10.926.558,-370.126.592,Aves,Charadriiformes,Onychoprion fuscatus,Não,Arenoso,Morto,Barra dos Coqueiros
280712,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazia,2023-12-23,-118.544.933,-375.646.467,Mammalia,Cetacea,Tursiops truncatus,Não,Arenoso,Morto,Conde
280607,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazia,2023-12-22,-119.002.929,-375.847.149,Aves,Charadriiformes,Onychoprion fuscatus,Não,Arenoso,Vivo,Conde
280501,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Vazante,2023-12-22,-109.224.733,-370.101.617,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Barra dos Coqueiros
280386,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-01,-115.862.295,-374.341.679,Aves,Procellariiformes,Calonectris diomedea borealis,Não,Arenoso,Morto,Jandaíra
280385,Visão Ambiental Consultoria Ltda,Bahia,Diário,Vazante,2023-12-18,-117.933.858,-375.377.941,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Morto,Conde
280381,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Enchente,2023-12-20,-112.348.856,-372.179.318,Reptilia,Testudines,Chelonia mydas,Não,Arenoso,Vivo,Estância
280380,Visão Ambiental Consultoria Ltda,Sergipe,Diário,Enchente,2023-12-20,-112.813.525,-372.552.395,Reptilia,Testudines,Lepidochelys olivacea,Sim,Arenoso,Morto,Estância
